country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Myanmar,MM,MMR,2014,,2025-07-01,64.994,52,0.350014366150862,1099.24387750099,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2007,,2025-07-01,62.367,49.5,0.226840316797223,651.729730890268,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,1996,,2025-07-01,59.169,NA,0.180313410818619,222.013359775898,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,1997,,2025-07-01,59.523,NA,0.177229765046387,231.587954116039,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Myanmar,MM,MMR,2008,,2025-07-01,56.364,50.6,0.172648544941183,714.620419017338,East Asia & Pacific,Naypyidaw,95.9562,21.914,Lower middle income,IDA
Namibia,NA,NAM,2003,,2025-07-01,51.918,37.8,1.19658048338848,3232.30589658857,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2009,,2025-07-01,55.347,44.1,1.48344512403521,3989.20711387651,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2010,,2025-07-01,56.093,44.4,1.50918731583066,4165.12990200988,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2011,,2025-07-01,56.647,42.3,1.57133705286944,4302.72451368462,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2002,,2025-07-01,51.988,36.9,1.13112906554072,3145.94566281247,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2008,,2025-07-01,54.74,42.4,1.47099053469959,4036.38187484707,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2004,,2025-07-01,52.175,38.7,1.25221283138405,3582.89503259701,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2015,,2025-07-01,60.008,51.6,1.74135534683907,4774.10650865775,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2007,,2025-07-01,54.026,43.7,1.30298226493609,3987.61796106565,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2012,,2025-07-01,57.733,46.4,1.61774931264792,4420.96741373862,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,1995,,2025-07-01,57.518,29.9521484375,1.11249118383193,2945.36226956201,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2006,,2025-07-01,53.183,40.5,1.28310427092286,3834.99894666178,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,1997,,2025-07-01,55.844,31.9824295043945,1.19649740952273,3004.30804359997,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2000,,2025-07-01,52.946,36.5,1.07140088208432,3083.59657884697,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2013,,2025-07-01,58.468,47.4,1.68319047035571,4549.26759093897,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,1996,,2025-07-01,56.639,30.9689884185791,1.18692451201413,2958.24060697383,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2001,,2025-07-01,51.98,36,1.32780628179778,3055.40444831936,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,1998,,2025-07-01,54.767,32.9917907714844,1.20387015977539,3025.32668011049,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,1999,,2025-07-01,53.983,33.9963111877441,1.11739234212731,3050.46098873323,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2005,,2025-07-01,52.557,39.6,1.31797199404856,3627.75059772278,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Namibia,NA,NAM,2014,,2025-07-01,59.311,48.4,1.70223329998759,4701.95694189098,Sub-Saharan Africa,Windhoek,17.0931,-22.5648,Upper middle income,IBRD
Nauru,NR,NRU,1997,,2025-07-01,59.985,99.2701797485352,0,7911.35444888987,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,1998,,2025-07-01,59.86,99.2980117797852,0,6978.08160289143,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,1996,,2025-07-01,60.07,99.2382659912109,0,8701.31316171573,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2000,,2025-07-01,59.574,99.1,0,6090.65732404329,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,1995,,2025-07-01,60.063,99.2029571533203,0,9889.57560368043,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,1999,,2025-07-01,59.701,99.3210067749023,0,6526.78662159201,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2004,,2025-07-01,59.346,99,0,4958.59494194212,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2001,,2025-07-01,59.482,99,0,5700.16531174446,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2009,,2025-07-01,59.852,99.1,0,4751.28407417521,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2003,,2025-07-01,59.359,99,0,5182.71296574488,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2006,,2025-07-01,59.409,99,0,5366.34976796417,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2007,,2025-07-01,59.49,99.8,0,4181.64316901683,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2002,,2025-07-01,59.427,99,0,5156.21216512889,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2005,,2025-07-01,59.361,99,0,4946.36830865812,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2010,,2025-07-01,60.074,99.2,0,4730.93001061022,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2011,,2025-07-01,60.287,99,0,5382.45329963983,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2008,,2025-07-01,59.675,99.1,0,5039.43231005929,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2013,,2025-07-01,60.701,99.4,0,6710.62531212923,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2014,,2025-07-01,60.834,99.5,0,7649.08971293174,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2015,,2025-07-01,60.897,99,0,7703.43149943923,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nauru,NR,NRU,2012,,2025-07-01,60.533,99.4,0,6632.10607690211,East Asia & Pacific,Yaren District,166.920867,-0.5477,High income,IBRD
Nepal,NP,NPL,2005,,2025-07-01,65.275,46.1,0.124506555779294,603.190108570995,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2014,,2025-07-01,67.812,84.9,0.265672943806403,846.665541773599,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2015,,2025-07-01,67.374,82,0.263139650115375,875.543635474862,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2001,,2025-07-01,63.288,24.6,0.146508073918091,564.28622920391,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2002,,2025-07-01,63.507,36.4,0.117817609796462,556.438454538796,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2003,,2025-07-01,64.229,39.6,0.131886485130967,570.28967363428,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2006,,2025-07-01,65.891,51.2,0.102098874759203,617.477638588722,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2007,,2025-07-01,66.169,52.6,0.104205193782464,633.226129136597,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2008,,2025-07-01,66.442,56,0.114301436489324,666.865095417138,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2009,,2025-07-01,66.6,59.3,0.149552672345949,692.400000816919,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2010,,2025-07-01,66.772,68.6,0.174991163761827,721.265221364302,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2011,,2025-07-01,67.123,67.3,0.195175632946305,742.617252662576,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2012,,2025-07-01,67.364,75.2,0.226065706031778,775.310578479839,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2013,,2025-07-01,67.598,77.4,0.228191406769323,801.039060847856,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,1999,,2025-07-01,62.035,25.3273544311523,0.13828279716988,524.27256909301,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2000,,2025-07-01,62.642,29.9,0.139298830640235,547.221082273632,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,1998,,2025-07-01,61.532,21.7325325012207,0.108296509212256,511.54871132025,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,1995,,2025-07-01,59.323,NA,0.0926706818417924,477.741099613336,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,2004,,2025-07-01,64.744,37.2,0.112493319664141,589.46992868617,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,1996,,2025-07-01,60.044,17.9,0.0962234314850736,492.212428031946,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Nepal,NP,NPL,1997,,2025-07-01,60.823,18.1328678131104,0.10411093486529,506.426874424217,South Asia,Kathmandu,85.3157,27.6939,Lower middle income,IDA
Netherlands,NL,NLD,1996,,2025-07-01,77.4356097560976,100,12.0996506358006,34915.1715894675,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,1998,,2025-07-01,77.8829268292683,100,11.5179278508359,37661.7337325878,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2007,,2025-07-01,80.0975609756098,100,10.9216225230892,45445.522872349,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,1995,,2025-07-01,77.4046341463415,100,11.4938502514327,33916.5007865382,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2002,,2025-07-01,78.2926829268293,100,11.264127794481,41135.4190736263,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,1999,,2025-07-01,77.8365853658537,100,11.1440500457625,39298.7334353319,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2000,,2025-07-01,77.9878048780488,100,11.108879192777,40665.338169599,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,1997,,2025-07-01,77.7943902439024,100,11.5407430183881,36211.6492887576,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2005,,2025-07-01,79.3463414634146,100,11.1643182408093,42411.3453838518,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2006,,2025-07-01,79.6975609756098,100,10.873822448546001,43841.1223404104,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2011,,2025-07-01,81.2048780487805,100,10.4312962369903,45239.7318887962,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2001,,2025-07-01,78.190243902439,100,11.3124307467572,41297.3198832208,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2009,,2025-07-01,80.5487804878049,100,10.5732968881311,44304.4119317351,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2010,,2025-07-01,80.7024390243902,100,11.2048802453917,44659.272839058,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2003,,2025-07-01,78.4926829268293,100,11.3616005421656,40981.8477039972,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2008,,2025-07-01,80.2512195121951,100,10.9446646283901,46227.211156219,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2013,,2025-07-01,81.3048780487805,100,10.0808167750032,44487.03063469,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2014,,2025-07-01,81.7073170731707,100,9.59314101718778,45042.0669545832,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2012,,2025-07-01,81.1048780487805,100,10.2443323953823,44631.8745388789,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2004,,2025-07-01,79.0951219512195,100,11.4733101339847,41663.1477772692,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
Netherlands,NL,NLD,2015,,2025-07-01,81.509756097561,100,10.0010844205136,45793.8135434697,Europe & Central Asia,Amsterdam,4.89095,52.3738,High income,Not classified
New Caledonia,NC,NCL,2015,,2025-07-01,77.206,100,15.8909198779523,30858.7237060533,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2013,,2025-07-01,76.867,100,13.9457846558438,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2014,,2025-07-01,77.053,100,16.7620828947743,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2001,,2025-07-01,73.958,100,9.60620446450922,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2004,,2025-07-01,74.713,100,9.70554531413482,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2005,,2025-07-01,74.867,100,10.653856069007,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2006,,2025-07-01,75.016,100,10.5874843969024,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2002,,2025-07-01,74.278,100,10.4587574708486,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2008,,2025-07-01,75.398,100,10.3894415443711,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2009,,2025-07-01,75.676,100,10.334693877551,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2010,,2025-07-01,75.992,100,13.1610737741894,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2007,,2025-07-01,75.181,100,10.8640941270316,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2012,,2025-07-01,76.615,100,12.8946041165838,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,1999,,2025-07-01,73.141,100,7.70156548161097,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2000,,2025-07-01,73.574,100,9.74952711364512,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,1996,,2025-07-01,71.75,100,9.39405171825161,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2011,,2025-07-01,76.315,100,13.1007004498336,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,2003,,2025-07-01,74.5,100,11.0842579369439,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,1998,,2025-07-01,72.677,100,8.25519628866557,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,1997,,2025-07-01,72.204,100,8.51307501431571,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Caledonia,NC,NCL,1995,,2025-07-01,71.314,100,8.56926124993138,NA,East Asia & Pacific,Noum'ea,166.464,-22.2677,High income,Not classified
New Zealand,NZ,NZL,1995,,2025-07-01,76.7341463414634,100,7.81869657537976,28020.2488667404,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2006,,2025-07-01,80.0487804878049,100,8.65561821918463,35665.3533259784,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,1997,,2025-07-01,77.3341463414634,100,8.26234363843123,28790.3001245608,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,1998,,2025-07-01,78.0853658536585,100,7.95651376146789,28780.9341788,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,1999,,2025-07-01,77.890243902439,100,8.32374644728951,30169.7402015621,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,1996,,2025-07-01,76.7878048780488,100,7.96136120042873,28576.4399807986,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2001,,2025-07-01,78.6926829268293,100,8.97134389898209,31718.7628389095,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2005,,2025-07-01,79.8512195121951,100,8.73427030165219,35126.3341641095,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2010,,2025-07-01,80.9048780487805,100,7.66966235318454,35489.7631519026,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2000,,2025-07-01,78.6365853658537,100,8.52616844233611,30853.807635459,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2004,,2025-07-01,79.5487804878049,100,8.6685993883792,34372.5891093868,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2009,,2025-07-01,80.7024390243902,100,7.7488960163622,35370.585185302,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2002,,2025-07-01,78.8463414634146,100,8.84158541218184,32641.8202163485,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2007,,2025-07-01,80.1512195121951,100,8.28867370614139,36414.3173040299,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2008,,2025-07-01,80.3512195121951,100,8.47694727451993,35739.3584607571,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2013,,2025-07-01,81.4048780487805,100,7.76970351860607,37267.6586997514,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2014,,2025-07-01,81.4568292682927,100,7.79767519096646,38056.2646732554,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2011,,2025-07-01,81.1560975609756,100,7.44452554744526,35957.523248516,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2012,,2025-07-01,81.4073170731707,100,7.87470792404891,36607.1493914827,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2015,,2025-07-01,81.6124390243903,100,7.66192996919339,38665.3723018158,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
New Zealand,NZ,NZL,2003,,2025-07-01,79.1463414634146,100,8.89821712355979,33517.0893271345,East Asia & Pacific,Wellington,174.776,-41.2865,High income,Not classified
Nicaragua,NI,NIC,2014,,2025-07-01,72.792,81.9,0.807979306656961,2006.64869646533,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
Nicaragua,NI,NIC,2012,,2025-07-01,72.435,81.3,0.820532876980903,1876.1759720149,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
Nicaragua,NI,NIC,2013,,2025-07-01,72.551,81.9,0.774000663453014,1941.45628552626,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
Nicaragua,NI,NIC,2011,,2025-07-01,72.033,81.2,0.837954504952784,1786.62863418308,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
Nicaragua,NI,NIC,2003,,2025-07-01,68.749,74.6,0.867555574660576,1494.95618752566,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
Nicaragua,NI,NIC,2004,,2025-07-01,69.51,75.2,0.879532979120456,1555.87425694816,Latin America & Caribbean,Managua,-86.2734,12.1475,Lower middle income,IDA
